N02,4-20-2016 9:44:50,-200,-200,-71,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
N02,4-20-2016 9:44:53,-200,-200,-78,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
O01,4-20-2016 9:45:40,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
O02,4-20-2016 9:46:07,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
O02,4-20-2016 9:46:26,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
O02,4-20-2016 9:46:28,-200,-200,-76,-200,-79,-78,-200,-200,-200,-200,-200,-200,-200
O02,4-20-2016 9:46:36,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
O02,4-20-2016 9:46:38,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
P01,4-20-2016 9:48:57,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
P01,4-20-2016 9:49:00,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P01,4-20-2016 9:49:03,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
P01,4-20-2016 9:49:05,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
P01,4-20-2016 9:49:10,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
P01,4-20-2016 9:49:17,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P01,4-20-2016 9:49:19,-200,-200,-79,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
P02,4-20-2016 9:50:27,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P02,4-20-2016 9:50:34,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P02,4-20-2016 9:50:37,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P02,4-20-2016 9:50:45,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P02,4-20-2016 9:50:46,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q01,4-20-2016 9:51:51,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q01,4-20-2016 9:52:00,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q01,4-20-2016 9:52:45,-200,-200,-76,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q01,4-20-2016 9:52:48,-200,-200,-81,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q01,4-20-2016 9:52:55,-200,-200,-77,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q01,4-20-2016 9:53:00,-200,-200,-78,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q02,4-20-2016 9:53:54,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q02,4-20-2016 9:53:57,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q02,4-20-2016 9:53:58,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q02,4-20-2016 9:54:00,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:55:26,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:55:28,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:55:42,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:55:46,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:55:54,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:55:59,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:56:01,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:56:06,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:56:09,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:56:30,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:56:32,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:56:39,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:56:48,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:56:50,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:57:09,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:57:12,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:57:25,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:57:28,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
S01,4-20-2016 9:59:44,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
S01,4-20-2016 9:59:46,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
